date,signal,price,stop_loss,ticker
2018-06-12 11:00:00,Short,0.0768334631892107,0.0793596425912137,ETH/BTC
2018-06-14 05:00:00,Short,0.07474724264705883,0.07649711073730647,ETH/BTC
2018-06-14 09:00:00,Short,8.327999999999999e-05,8.541e-05,XRP/BTC
2018-06-14 15:00:00,Long,8.499999999999999e-05,8.244999999999997e-05,XRP/BTC
2018-06-15 00:00:00,Long,0.015080547112462006,0.014871016691957513,LTC/BTC
2018-06-15 10:00:00,Long,0.015037949578549906,0.01468093010561111,LTC/BTC
2018-06-15 10:00:00,Short,8.361999999999999e-05,8.45e-05,XRP/BTC
2018-06-15 11:00:00,Long,0.0016934,0.00165,EOS/BTC
2018-06-15 15:00:00,Short,2.524e-05,2.567e-05,ADA/BTC
2018-06-15 22:00:00,Short,2.508e-05,2.553e-05,ADA/BTC
2018-06-16 08:00:00,Short,490.2,502.98,ETH/USD
2018-06-17 03:00:00,Short,0.014822403743962462,0.015037060570822243,LTC/BTC
2018-06-17 04:00:00,Short,0.0016227,0.0016429000000000003,EOS/BTC
2018-06-17 09:00:00,Long,0.07705410344981041,0.07615562403697998,ETH/BTC
2018-06-17 19:00:00,Short,2.478e-05,2.507000000000001e-05,ADA/BTC
2018-06-17 20:00:00,Short,2.468e-05,2.507000000000001e-05,ADA/BTC
2018-06-18 10:00:00,Short,0.0015927,0.0016155999999999998,EOS/BTC
2018-06-18 12:00:00,Short,0.0015895000000000002,0.0016155999999999998,EOS/BTC
2018-06-18 13:00:00,Short,2.454e-05,2.481e-05,ADA/BTC
2018-06-18 17:00:00,Short,8.026e-05,8.169e-05,XRP/BTC
2018-06-18 18:00:00,Short,0.0015818,0.0016139,EOS/BTC
2018-06-18 19:00:00,Short,2.442e-05,2.481e-05,ADA/BTC
2018-06-18 19:00:00,Short,0.0015739,0.0016139,EOS/BTC
2018-06-18 20:00:00,Short,2.44e-05,2.481e-05,ADA/BTC
2018-06-18 22:00:00,Short,0.014591972400744297,0.014871416149512227,LTC/BTC
2018-06-19 01:00:00,Short,8.003e-05,8.116e-05,XRP/BTC
2018-06-19 12:00:00,Short,0.0015695,0.0016060999999999998,EOS/BTC
2018-06-19 15:00:00,Long,6717.98,6653.0,BTC/USD
2018-06-19 16:00:00,Long,6729.96,6653.0,BTC/USD
2018-06-19 21:00:00,Short,0.014544672381330347,0.014845577211394304,LTC/BTC
2018-06-21 00:00:00,Short,0.014491618245485413,0.014649301908392445,LTC/BTC
2018-06-21 03:00:00,Short,8.013e-05,8.091000000000001e-05,XRP/BTC
2018-06-21 04:00:00,Long,537.6,533.5,ETH/USD
2018-06-21 04:00:00,Long,0.07969166913726654,0.07893207286538066,ETH/BTC
2018-06-21 05:00:00,Long,0.07963640954424946,0.07837898018258739,ETH/BTC
2018-06-21 07:00:00,Short,0.001547,0.0015965,EOS/BTC
2018-06-22 22:00:00,Short,0.013850138681599173,0.014168834832763863,LTC/BTC
2018-06-22 23:00:00,Short,2.26e-05,2.3010000000000005e-05,ADA/BTC
2018-06-23 17:00:00,Short,2.2270000000000005e-05,2.269e-05,ADA/BTC
2018-06-23 18:00:00,Short,2.231e-05,2.248e-05,ADA/BTC
2018-06-23 20:00:00,Short,0.0013505000000000001,0.0013830000000000001,EOS/BTC
2018-06-23 22:00:00,Short,7.871e-05,8.013e-05,XRP/BTC
2018-06-24 13:00:00,Short,2.152e-05,2.177e-05,ADA/BTC
2018-06-24 19:00:00,Short,7.72e-05,7.840000000000001e-05,XRP/BTC
2018-06-24 20:00:00,Short,7.735e-05,7.840000000000001e-05,XRP/BTC
2018-06-25 09:00:00,Short,7.696999999999999e-05,7.864e-05,XRP/BTC
2018-06-25 19:00:00,Short,2.142e-05,2.2e-05,ADA/BTC
2018-06-27 07:00:00,Short,0.0012509,0.0012730000000000007,EOS/BTC
2018-06-27 21:00:00,Short,2.047e-05,2.092e-05,ADA/BTC
2018-06-27 22:00:00,Short,432.4,445.95,ETH/USD
2018-06-27 22:00:00,Short,6104.01,6190.43,BTC/USD
2018-06-28 00:00:00,Long,0.0012926999999999995,0.0012730000000000007,EOS/BTC
2018-06-28 03:00:00,Short,433.93,445.95,ETH/USD
2018-06-28 03:00:00,Short,0.0710068563761025,0.07270453704352818,ETH/BTC
2018-06-28 04:00:00,Short,432.45,445.95,ETH/USD
2018-06-28 04:00:00,Short,0.07100973561619768,0.07270453704352818,ETH/BTC
2018-06-28 12:00:00,Short,2.052e-05,2.069e-05,ADA/BTC
2018-06-28 14:00:00,Short,7.5e-05,7.640000000000003e-05,XRP/BTC
2018-06-28 16:00:00,Short,2.022e-05,2.069999999999999e-05,ADA/BTC
2018-06-29 09:00:00,Short,7.327999999999999e-05,7.531000000000001e-05,XRP/BTC
2018-06-29 11:00:00,Short,7.35e-05,7.540000000000003e-05,XRP/BTC
2018-06-29 12:00:00,Short,5883.2,5933.6,BTC/USD
2018-06-29 13:00:00,Short,0.0012446,0.0012542999999999999,EOS/BTC
2018-06-29 15:00:00,Short,7.325e-05,7.540000000000003e-05,XRP/BTC
2018-06-29 17:00:00,Short,7.316999999999999e-05,7.540000000000003e-05,XRP/BTC
2018-06-29 18:00:00,Short,7.316e-05,7.540000000000003e-05,XRP/BTC
2018-06-30 10:00:00,Short,0.07038498621397979,0.072116364457293,ETH/BTC
2018-06-30 18:00:00,Long,453.19,441.0,ETH/USD
2018-06-30 21:00:00,Short,7.183999999999999e-05,7.241000000000002e-05,XRP/BTC
2018-06-30 23:00:00,Long,2.138e-05,2.105e-05,ADA/BTC
2018-07-01 00:00:00,Long,2.13e-05,2.0940000000000006e-05,ADA/BTC
2018-07-01 09:00:00,Long,0.07128224450572937,0.07062810756599476,ETH/BTC
2018-07-01 15:00:00,Short,7.204000000000001e-05,7.296000000000002e-05,XRP/BTC
2018-07-01 16:00:00,Long,452.71,443.73,ETH/USD
2018-07-01 16:00:00,Long,6374.64,6251.0,BTC/USD
2018-07-01 16:00:00,Short,0.012532472421972064,0.012701402098738991,LTC/BTC
2018-07-01 19:00:00,Long,0.07122507122507123,0.07024845723476945,ETH/BTC
2018-07-02 01:00:00,Short,0.012516133709248105,0.012687789855129595,LTC/BTC
2018-07-02 02:00:00,Long,2.229e-05,2.1800000000000005e-05,ADA/BTC
2018-07-02 04:00:00,Long,2.234e-05,2.1800000000000005e-05,ADA/BTC
2018-07-02 04:00:00,Long,6336.19,6271.62,BTC/USD
2018-07-02 04:00:00,Long,450.08,444.16,ETH/USD
2018-07-02 06:00:00,Long,2.25e-05,2.1800000000000005e-05,ADA/BTC
2018-07-02 06:00:00,Long,6350.0,6271.62,BTC/USD
2018-07-02 22:00:00,Long,7.546e-05,7.439e-05,XRP/BTC
2018-07-02 23:00:00,Long,7.607e-05,7.439e-05,XRP/BTC
2018-07-03 09:00:00,Long,0.013103984498148829,0.012972014334121549,LTC/BTC
2018-07-03 11:00:00,Long,0.013146306947590908,0.012971411192214113,LTC/BTC
2018-07-04 06:00:00,Long,0.0013855,0.0013437000000000002,EOS/BTC
2018-07-04 10:00:00,Short,0.0709233264174239,0.0726253449773306,ETH/BTC
2018-07-04 21:00:00,Long,470.57,461.54,ETH/USD
2018-07-04 21:00:00,Long,6626.88,6510.0,BTC/USD
2018-07-05 01:00:00,Long,0.0013640999999999998,0.0013439999999999995,EOS/BTC
2018-07-05 03:00:00,Long,474.61,461.54,ETH/USD
2018-07-05 03:00:00,Long,0.0013650000000000001,0.0013439999999999995,EOS/BTC
2018-07-06 00:00:00,Short,0.01264033856170098,0.012883614088820827,LTC/BTC
2018-07-06 03:00:00,Short,7.154000000000001e-05,7.26e-05,XRP/BTC
2018-07-06 09:00:00,Short,0.012604702810810643,0.012833165779859254,LTC/BTC
2018-07-06 10:00:00,Short,0.012584629460201282,0.012812952752814093,LTC/BTC
2018-07-06 18:00:00,Short,0.07110277053114099,0.07222846732895262,ETH/BTC
2018-07-06 19:00:00,Short,0.0013027000000000002,0.0013189999999999999,EOS/BTC
2018-07-06 20:00:00,Short,2.172e-05,2.218e-05,ADA/BTC
2018-07-06 21:00:00,Short,0.0708576831177017,0.07222846732895262,ETH/BTC
2018-07-07 02:00:00,Short,0.0013023,0.001321,EOS/BTC
2018-07-07 03:00:00,Short,0.0013015000000000001,0.001321,EOS/BTC
2018-07-07 12:00:00,Short,0.0012847000000000002,0.0013169000000000002,EOS/BTC
2018-07-08 16:00:00,Long,2.1810000000000006e-05,2.156e-05,ADA/BTC
2018-07-09 00:00:00,Short,7.061e-05,7.148e-05,XRP/BTC
2018-07-09 09:00:00,Long,6726.0,6657.02,BTC/USD
2018-07-09 10:00:00,Short,0.012223141666480294,0.012323535530656524,LTC/BTC
2018-07-09 11:00:00,Short,0.012143372452020237,0.012323535530656524,LTC/BTC
2018-07-10 05:00:00,Short,6.999e-05,7.063000000000002e-05,XRP/BTC
2018-07-10 21:00:00,Short,2.024e-05,2.073e-05,ADA/BTC
2018-07-11 11:00:00,Short,6347.07,6406.0,BTC/USD
2018-07-11 20:00:00,Short,2.021e-05,2.062e-05,ADA/BTC
2018-07-11 20:00:00,Short,6320.36,6381.08,BTC/USD
2018-07-11 21:00:00,Short,0.0011022,0.0011242000000000001,EOS/BTC
2018-07-11 22:00:00,Short,438.93,445.42,ETH/USD
2018-07-11 23:00:00,Short,439.28,445.42,ETH/USD
2018-07-12 04:00:00,Long,0.012227038852651624,0.011961005961179869,LTC/BTC
2018-07-12 15:00:00,Short,2.0169999999999995e-05,2.037e-05,ADA/BTC
2018-07-12 16:00:00,Short,2.009e-05,2.036e-05,ADA/BTC
2018-07-13 04:00:00,Long,0.012335953794320552,0.011870917372335643,LTC/BTC
2018-07-13 14:00:00,Short,6188.92,6347.38,BTC/USD
2018-07-14 11:00:00,Long,2.227e-05,2.145e-05,ADA/BTC
2018-07-14 16:00:00,Short,0.01217128102412819,0.012363956593737934,LTC/BTC
2018-07-14 18:00:00,Short,0.0011059000000000002,0.00113,EOS/BTC
2018-07-15 03:00:00,Long,2.202e-05,2.154e-05,ADA/BTC
2018-07-15 05:00:00,Short,0.01218312928466795,0.0123340692015136,LTC/BTC
2018-07-15 22:00:00,Long,2.24e-05,2.217e-05,ADA/BTC
2018-07-15 23:00:00,Long,2.246e-05,2.217e-05,ADA/BTC
2018-07-15 23:00:00,Long,0.0011520999999999999,0.0011389000000000002,EOS/BTC
2018-07-16 01:00:00,Long,452.82,444.03,ETH/USD
2018-07-16 01:00:00,Long,0.07108634222919936,0.0699259842519685,ETH/BTC
2018-07-16 02:00:00,Long,0.0011542,0.0011389000000000002,EOS/BTC
2018-07-16 18:00:00,Long,0.012508094171602379,0.012318324695774936,LTC/BTC
2018-07-16 19:00:00,Long,0.012481498137156505,0.012270668639889341,LTC/BTC
2018-07-17 09:00:00,Long,6778.31,6652.04,BTC/USD
2018-07-18 08:00:00,Short,0.01218033006842882,0.012660536433405792,LTC/BTC
2018-07-19 04:00:00,Long,7374.72,7270.0,BTC/USD
2018-07-19 07:00:00,Short,0.0011567,0.0011713,EOS/BTC
2018-07-20 01:00:00,Long,7449.99,7367.0,BTC/USD
2018-07-21 02:00:00,Short,0.0010745,0.001094,EOS/BTC
2018-07-21 04:00:00,Short,0.0010739,0.001094,EOS/BTC
2018-07-21 17:00:00,Short,2.209e-05,2.2800000000000002e-05,ADA/BTC
2018-07-21 19:00:00,Short,0.011221272047033671,0.01149176740662769,LTC/BTC
2018-07-21 21:00:00,Short,0.0010866,0.0011077,EOS/BTC
2018-07-21 23:00:00,Short,6.065e-05,6.162e-05,XRP/BTC
2018-07-22 02:00:00,Long,7443.58,7339.0,BTC/USD
2018-07-22 03:00:00,Long,7436.5,7339.0,BTC/USD
2018-07-22 06:00:00,Long,464.0,458.47,ETH/USD
2018-07-22 08:00:00,Short,0.0010871,0.0010965,EOS/BTC
2018-07-22 10:00:00,Short,0.0010794,0.0010965,EOS/BTC
2018-07-22 18:00:00,Short,0.011087341260385178,0.011423129259083896,LTC/BTC
2018-07-22 19:00:00,Short,0.011096531036483604,0.011423129259083896,LTC/BTC
2018-07-22 21:00:00,Long,465.98,454.19,ETH/USD
2018-07-24 04:00:00,Short,0.058100487322134776,0.059394844975719084,ETH/BTC
2018-07-24 05:00:00,Short,0.0575418473502632,0.059394844975719084,ETH/BTC
2018-07-24 13:00:00,Short,2.093e-05,2.1600000000000003e-05,ADA/BTC
2018-07-24 14:00:00,Short,2.099e-05,2.1600000000000003e-05,ADA/BTC
2018-07-25 08:00:00,Long,5.645e-05,5.553000000000001e-05,XRP/BTC
2018-07-25 16:00:00,Long,475.26,464.0,ETH/USD
2018-07-25 18:00:00,Long,475.54,464.0,ETH/USD
2018-07-25 18:00:00,Long,8242.69,8050.0,BTC/USD
2018-07-25 19:00:00,Long,475.9,464.0,ETH/USD
2018-07-26 08:00:00,Long,0.0010512,0.0010345999999999999,EOS/BTC
2018-07-26 09:00:00,Long,0.0010529000000000003,0.0010369,EOS/BTC
2018-07-26 12:00:00,Long,5.696e-05,5.614e-05,XRP/BTC
2018-07-26 13:00:00,Long,5.685000000000001e-05,5.614e-05,XRP/BTC
2018-07-27 06:00:00,Long,0.05854312337962934,0.05776057399445015,ETH/BTC
2018-07-28 00:00:00,Short,5.516e-05,5.560000000000001e-05,XRP/BTC
2018-07-28 01:00:00,Short,5.507e-05,5.560000000000001e-05,XRP/BTC
2018-07-28 04:00:00,Short,0.05731642313635741,0.05781107079746525,ETH/BTC
2018-07-28 06:00:00,Short,0.05715047431762955,0.05759161663616547,ETH/BTC
2018-07-28 13:00:00,Long,8187.64,8067.0,BTC/USD
2018-07-28 14:00:00,Short,0.056847519902020825,0.057395021601200476,ETH/BTC
2018-07-28 18:00:00,Long,8243.25,8067.0,BTC/USD
2018-07-28 18:00:00,Long,8243.25,8067.0,BTC/USD
2018-07-28 20:00:00,Short,0.05678309222763226,0.05727374320949321,ETH/BTC
2018-07-29 01:00:00,Short,464.32,472.0,ETH/USD
2018-07-29 01:00:00,Short,0.010224183203267432,0.010357565280684196,LTC/BTC
2018-07-29 07:00:00,Short,5.522000000000001e-05,5.565e-05,XRP/BTC
2018-07-29 07:00:00,Short,0.0566231866390345,0.057106466626337934,ETH/BTC
2018-07-29 09:00:00,Long,8227.12,8115.0,BTC/USD
2018-07-29 13:00:00,Long,8221.01,8115.0,BTC/USD
2018-07-29 20:00:00,Short,1.967e-05,1.995e-05,ADA/BTC
2018-07-29 20:00:00,Short,0.001003,0.00103,EOS/BTC
2018-07-29 22:00:00,Short,0.05675968836955912,0.05723103094539789,ETH/BTC
2018-07-30 03:00:00,Short,0.010171269556371746,0.010326471107969606,LTC/BTC
2018-07-30 03:00:00,Short,0.056385195111335,0.05723103094539789,ETH/BTC
2018-07-31 03:00:00,Short,8019.92,8200.0,BTC/USD
2018-07-31 09:00:00,Short,0.05542351297425772,0.0564346701164295,ETH/BTC
2018-07-31 10:00:00,Short,0.055449188759299266,0.0564346701164295,ETH/BTC
2018-08-01 11:00:00,Short,1.832e-05,1.888e-05,ADA/BTC
2018-08-01 14:00:00,Short,1.828e-05,1.88e-05,ADA/BTC
2018-08-01 15:00:00,Short,1.822e-05,1.875e-05,ADA/BTC
2018-08-01 23:00:00,Short,419.3,425.52,ETH/USD
2018-08-02 02:00:00,Short,417.67,425.52,ETH/USD
2018-08-02 03:00:00,Short,415.77,425.52,ETH/USD
2018-08-02 05:00:00,Short,7560.05,7709.46,BTC/USD
2018-08-03 12:00:00,Long,0.010285735703175408,0.01011666945995772,LTC/BTC
2018-08-03 16:00:00,Long,5.947e-05,5.854e-05,XRP/BTC
2018-08-04 05:00:00,Short,7398.57,7494.81,BTC/USD
2018-08-04 07:00:00,Long,6.017e-05,5.882e-05,XRP/BTC
2018-08-04 07:00:00,Long,0.010447514497045495,0.010293881114864088,LTC/BTC
2018-08-04 07:00:00,Long,0.056522637429236515,0.055639731321757584,ETH/BTC
2018-08-04 10:00:00,Long,1.8080000000000006e-05,1.74e-05,ADA/BTC
2018-08-04 18:00:00,Long,0.010483311939311409,0.01031916416201517,LTC/BTC
2018-08-04 19:00:00,Long,0.010478724554913794,0.01031916416201517,LTC/BTC
2018-08-05 06:00:00,Long,0.010517227178355472,0.010321779166277566,LTC/BTC
2018-08-05 11:00:00,Short,6983.04,7089.87,BTC/USD
2018-08-05 15:00:00,Long,0.058431205673758875,0.057594765278629174,ETH/BTC
2018-08-05 16:00:00,Long,6.174e-05,6.083999999999999e-05,XRP/BTC
2018-08-06 02:00:00,Long,0.058427214490832775,0.0575076732124153,ETH/BTC
2018-08-06 03:00:00,Short,6963.47,7160.0,BTC/USD
2018-08-06 06:00:00,Long,0.0010021000000000001,0.0009941,EOS/BTC
2018-08-06 07:00:00,Long,0.0010055000000000003,0.0009941,EOS/BTC
2018-08-06 18:00:00,Long,0.010615738705422949,0.01050346052023967,LTC/BTC
2018-08-06 20:00:00,Long,0.010593134911263057,0.01050346052023967,LTC/BTC
2018-08-06 21:00:00,Long,0.058389645890492926,0.057336594748044166,ETH/BTC
2018-08-06 23:00:00,Short,6935.09,6990.53,BTC/USD
2018-08-08 21:00:00,Short,0.0568225756356053,0.05889902384381501,ETH/BTC
2018-08-09 03:00:00,Short,0.0008891000000000002,0.000909,EOS/BTC
2018-08-09 05:00:00,Short,0.056669249528192016,0.05728304385780079,ETH/BTC
2018-08-09 21:00:00,Short,359.82,369.9,ETH/USD
2018-08-09 23:00:00,Short,6427.78,6622.81,BTC/USD
2018-08-10 11:00:00,Short,0.05563423621335701,0.05671673823128865,ETH/BTC
2018-08-10 12:00:00,Short,0.05570520687579635,0.05671673823128865,ETH/BTC
2018-08-10 13:00:00,Short,0.009615564932020627,0.009764118387397994,LTC/BTC
2018-08-12 02:00:00,Short,0.0008062000000000001,0.0008144000000000001,EOS/BTC
2018-08-12 06:00:00,Short,4.8010000000000016e-05,4.88e-05,XRP/BTC
2018-08-12 07:00:00,Short,1.775e-05,1.7950000000000006e-05,ADA/BTC
2018-08-12 08:00:00,Short,0.0008,0.0008148,EOS/BTC
2018-08-13 05:00:00,Short,4.717e-05,4.758e-05,XRP/BTC
2018-08-13 06:00:00,Short,4.714000000000001e-05,4.758e-05,XRP/BTC
2018-08-13 07:00:00,Short,317.58,321.99,ETH/USD
2018-08-13 08:00:00,Short,315.31,321.99,ETH/USD
2018-08-13 08:00:00,Short,4.704e-05,4.756e-05,XRP/BTC
2018-08-13 09:00:00,Short,4.676e-05,4.756e-05,XRP/BTC
2018-08-13 10:00:00,Short,0.0007785,0.0007993999999999999,EOS/BTC
2018-08-14 14:00:00,Short,4.299e-05,4.381e-05,XRP/BTC
2018-08-15 13:00:00,Long,0.0007379,0.0007202,EOS/BTC
2018-08-16 04:00:00,Long,6443.46,6205.6,BTC/USD
2018-08-16 09:00:00,Short,1.486e-05,1.522e-05,ADA/BTC
2018-08-16 21:00:00,Long,6413.84,6228.0,BTC/USD
2018-08-16 22:00:00,Long,0.00879163439194423,0.00864102665663247,LTC/BTC
2018-08-19 01:00:00,Long,5.146000000000001e-05,4.9520000000000014e-05,XRP/BTC
2018-08-19 01:00:00,Short,292.96,300.43,ETH/USD
2018-08-19 01:00:00,Short,0.04614306302616968,0.04700079161204127,ETH/BTC
2018-08-19 02:00:00,Short,0.008867748530940543,0.009067087608524071,LTC/BTC
2018-08-19 02:00:00,Long,0.0007950000000000001,0.0007789,EOS/BTC
2018-08-19 03:00:00,Short,6356.5,6437.0,BTC/USD
2018-08-19 12:00:00,Short,6362.71,6469.32,BTC/USD
2018-08-20 12:00:00,Long,6468.17,6378.0,BTC/USD
2018-08-21 08:00:00,Short,5.116e-05,5.252e-05,XRP/BTC
2018-08-21 09:00:00,Short,0.008565083570343242,0.008746963181567015,LTC/BTC
2018-08-21 12:00:00,Short,0.00855658914728682,0.008746963181567015,LTC/BTC
2018-08-21 22:00:00,Short,0.008621254444636359,0.00887815750371471,LTC/BTC
2018-08-21 22:00:00,Short,5.088e-05,5.198e-05,XRP/BTC
2018-08-21 23:00:00,Short,0.04289607666966157,0.04439078751857355,ETH/BTC
2018-08-22 00:00:00,Short,1.427e-05,1.484e-05,ADA/BTC
2018-08-22 08:00:00,Short,0.0007542000000000001,0.0007740000000000001,EOS/BTC
2018-08-22 21:00:00,Short,0.008610720425066417,0.008806168254023238,LTC/BTC
2018-08-23 02:00:00,Short,5.015e-05,5.065e-05,XRP/BTC
2018-08-23 03:00:00,Short,0.04233607625456265,0.042974027046525066,ETH/BTC
2018-08-23 03:00:00,Short,271.29,275.8,ETH/USD
2018-08-23 03:00:00,Short,5.002e-05,5.065e-05,XRP/BTC
2018-08-23 04:00:00,Short,271.0,275.8,ETH/USD
2018-08-23 04:00:00,Short,0.042183124570969614,0.042974027046525066,ETH/BTC
2018-08-23 05:00:00,Short,0.008578639873505645,0.008682882829458755,LTC/BTC
2018-08-23 05:00:00,Short,0.0007374999999999997,0.0007528000000000001,EOS/BTC
2018-08-23 09:00:00,Short,271.96,274.82,ETH/USD
2018-08-23 17:00:00,Short,0.042297253184286315,0.04343043074062597,ETH/BTC
2018-08-23 19:00:00,Short,4.984e-05,5.030000000000001e-05,XRP/BTC
2018-08-24 05:00:00,Short,1.411e-05,1.428e-05,ADA/BTC
2018-08-24 09:00:00,Short,1.403e-05,1.428e-05,ADA/BTC
2018-08-24 15:00:00,Short,0.042190144171834185,0.04263492306514584,ETH/BTC
2018-08-24 18:00:00,Short,0.04193435015830183,0.042486215871827236,ETH/BTC
2018-08-25 15:00:00,Short,0.04148689510105054,0.04180989735258832,ETH/BTC
2018-08-25 16:00:00,Short,0.04148439463871093,0.04180989735258832,ETH/BTC
2018-08-25 17:00:00,Long,6733.64,6663.03,BTC/USD
2018-08-25 18:00:00,Short,4.843e-05,4.893e-05,XRP/BTC
2018-08-25 20:00:00,Short,1.378e-05,1.407e-05,ADA/BTC
2018-08-26 07:00:00,Long,6723.1,6568.0,BTC/USD
2018-08-26 09:00:00,Short,273.45,276.0,ETH/USD
2018-08-26 10:00:00,Short,272.28,276.23,ETH/USD
2018-08-26 14:00:00,Short,272.38,276.23,ETH/USD
2018-08-26 15:00:00,Short,272.35,276.23,ETH/USD
2018-08-26 20:00:00,Short,272.56,275.1,ETH/USD
2018-08-26 21:00:00,Short,0.008482071916216678,0.00858329099310631,LTC/BTC
2018-08-26 23:00:00,Long,6716.09,6644.96,BTC/USD
2018-08-28 12:00:00,Long,0.008778771283424655,0.008576102418207679,LTC/BTC
2018-08-28 13:00:00,Long,0.008860243448625118,0.008576102418207679,LTC/BTC
2018-08-28 23:00:00,Long,0.0087676929636077,0.008667139815471967,LTC/BTC
2018-08-28 23:00:00,Long,7060.01,7006.05,BTC/USD
2018-08-29 01:00:00,Long,7060.92,7006.05,BTC/USD
2018-08-29 03:00:00,Long,7113.42,7006.05,BTC/USD
2018-08-29 04:00:00,Long,1.473e-05,1.448e-05,ADA/BTC
2018-08-30 18:00:00,Short,0.008614571351655614,0.0087449266267689,LTC/BTC
2018-08-30 20:00:00,Short,0.04019136690647482,0.04149791570573206,ETH/BTC
2018-08-30 20:00:00,Short,4.762e-05,4.848e-05,XRP/BTC
2018-08-31 06:00:00,Short,277.2,282.9,ETH/USD
2018-08-31 07:00:00,Short,278.14,282.9,ETH/USD
2018-08-31 11:00:00,Long,7048.71,6888.0,BTC/USD
2018-08-31 16:00:00,Short,0.04016489435121586,0.04152298850574713,ETH/BTC
2018-09-01 20:00:00,Long,0.04108533074987629,0.040664448487370206,ETH/BTC
2018-09-01 21:00:00,Long,0.041233214594578065,0.040664448487370206,ETH/BTC
2018-09-02 12:00:00,Long,295.5,288.87,ETH/USD
2018-09-02 13:00:00,Short,0.0009033,0.0009176999999999999,EOS/BTC
2018-09-02 16:00:00,Short,0.0008952,0.0009092000000000001,EOS/BTC
2018-09-02 23:00:00,Short,0.0008942,0.0009176999999999999,EOS/BTC
2018-09-03 08:00:00,Long,7291.6,7191.63,BTC/USD
2018-09-03 12:00:00,Short,1.427e-05,1.444e-05,ADA/BTC
2018-09-03 22:00:00,Short,286.0,293.36,ETH/USD
2018-09-03 22:00:00,Short,0.03934743787644904,0.040328634294489935,ETH/BTC
2018-09-04 01:00:00,Short,1.425e-05,1.442e-05,ADA/BTC
2018-09-04 01:00:00,Long,7323.18,7225.89,BTC/USD
2018-09-04 13:00:00,Short,283.8,292.64,ETH/USD
2018-09-04 14:00:00,Short,0.0008809999999999998,0.0008988,EOS/BTC
2018-09-04 19:00:00,Short,0.0008835000000000001,0.0008975,EOS/BTC
2018-09-04 20:00:00,Short,0.0008841000000000002,0.0008956,EOS/BTC
2018-09-06 01:00:00,Short,1.3020000000000002e-05,1.342e-05,ADA/BTC
2018-09-06 09:00:00,Short,0.008639924266369378,0.008741406184111476,LTC/BTC
2018-09-07 02:00:00,Short,0.03473596694235387,0.036106264942353666,ETH/BTC
2018-09-07 02:00:00,Short,1.319e-05,1.367e-05,ADA/BTC
2018-09-07 03:00:00,Short,6454.6,6544.0,BTC/USD
2018-09-07 21:00:00,Short,6428.75,6477.0,BTC/USD
2018-09-08 07:00:00,Short,6414.42,6478.0,BTC/USD
2018-09-08 08:00:00,Short,1.2910000000000003e-05,1.306e-05,ADA/BTC
2018-09-08 08:00:00,Short,215.5,219.83,ETH/USD
2018-09-08 09:00:00,Short,0.033650107319501035,0.03412811614852053,ETH/BTC
2018-09-08 10:00:00,Short,0.0007823999999999999,0.0007990000000000001,EOS/BTC
2018-09-09 12:00:00,Short,1.225e-05,1.264e-05,ADA/BTC
2018-09-09 18:00:00,Short,6262.63,6436.0,BTC/USD
2018-09-09 21:00:00,Short,199.3,203.42,ETH/USD
2018-09-09 22:00:00,Short,196.55,203.42,ETH/USD
2018-09-10 01:00:00,Short,0.03145307251531318,0.0321106493006281,ETH/BTC
2018-09-10 02:00:00,Short,0.031194113455932645,0.0321106493006281,ETH/BTC
2018-09-10 09:00:00,Long,0.0008008000000000001,0.0007898,EOS/BTC
2018-09-10 20:00:00,Short,4.28e-05,4.319e-05,XRP/BTC
2018-09-10 22:00:00,Short,0.030578758006689893,0.03153476022980976,ETH/BTC
2018-09-10 22:00:00,Short,4.251e-05,4.345e-05,XRP/BTC
2018-09-10 23:00:00,Short,194.2,200.2,ETH/USD
2018-09-11 17:00:00,Short,4.176e-05,4.209000000000001e-05,XRP/BTC
2018-09-11 19:00:00,Short,6266.79,6323.41,BTC/USD
2018-09-11 23:00:00,Short,0.0007763,0.0007980999999999999,EOS/BTC
2018-09-12 00:00:00,Short,6253.69,6323.41,BTC/USD
2018-09-12 01:00:00,Short,6244.94,6323.41,BTC/USD
2018-09-13 02:00:00,Long,4.231e-05,4.192e-05,XRP/BTC
2018-09-14 00:00:00,Long,4.304e-05,4.264e-05,XRP/BTC
2018-09-14 13:00:00,Long,0.0008230999999999999,0.0007982999999999999,EOS/BTC
2018-09-14 14:00:00,Long,6531.26,6405.0,BTC/USD
2018-09-15 01:00:00,Long,0.0008122,0.0008029999999999999,EOS/BTC
2018-09-16 06:00:00,Long,0.008714801321906338,0.00841996003036453,LTC/BTC
2018-09-19 21:00:00,Short,0.008409811029357743,0.00870220838602977,LTC/BTC
2018-09-20 03:00:00,Long,5.099e-05,5.036000000000001e-05,XRP/BTC
2018-09-20 04:00:00,Long,1.128e-05,1.114e-05,ADA/BTC
2018-09-20 12:00:00,Short,0.00844701108162947,0.008588326848249027,LTC/BTC
2018-09-20 12:00:00,Long,209.81,207.35,ETH/USD
2018-09-22 06:00:00,Long,0.0008885,0.0008565,EOS/BTC
2018-09-22 11:00:00,Long,0.009017202692595363,0.008663194418512947,LTC/BTC
2018-09-22 14:00:00,Long,6721.9,6637.59,BTC/USD
2018-09-22 17:00:00,Long,0.035848312893701516,0.03525953627524308,ETH/BTC
