A,B,C
10813.395491674399,16282.350115558003,17084.513242435765
10813.395491674399,16282.350115558003,17084.513242435765
11648.792970686929,17540.256038763102,18404.39091674036
11648.792970686929,17540.256038763102,18404.39091674036
11648.792970686929,17540.256038763102,18404.39091674036
11648.792970686929,17540.256038763102,18404.39091674036
11648.792970686929,17540.256038763102,18404.39091674036
11648.792970686929,17540.256038763102,18404.39091674036
11648.792970686929,17540.256038763102,18404.39091674036
11648.792970686929,17540.256038763102,18404.39091674036
10489.738070103578,17540.256038763102,18404.39091674036
10489.738070103578,17540.256038763102,18404.39091674036
10489.738070103578,17540.256038763102,18404.39091674036
11798.56491268651,17540.256038763102,18404.39091674036
10624.607703874202,17540.256038763102,18404.39091674036
10624.607703874202,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
11554.396217927177,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
12372.7583884232,17540.256038763102,18404.39091674036
9999.647863575647,15795.000562906172,16573.154020524693
8974.683957559142,15795.000562906172,16573.154020524693
8974.683957559142,15795.000562906172,16573.154020524693
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
9948.032412091043,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10467.511267800392,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
10703.227966299302,17174.86918811091,18021.002987831096
9638.256783652521,17174.86918811091,18021.002987831096
9638.256783652521,17174.86918811091,18021.002987831096
9638.256783652521,17174.86918811091,18021.002987831096
8679.250233679095,17174.86918811091,18021.002987831096
8679.250233679095,17174.86918811091,18021.002987831096
8679.250233679095,17174.86918811091,18021.002987831096
8679.250233679095,17174.86918811091,18021.002987831096
8679.250233679095,17174.86918811091,18021.002987831096
8679.250233679095,17174.86918811091,18021.002987831096
8679.250233679095,17174.86918811091,18021.002987831096
8729.390475075026,17174.86918811091,18021.002987831096
7076.699714555257,15465.969703893876,16227.913190541904
6434.43865531597,13927.105718356435,14613.235828082985
7944.291087588817,15275.783477849416,16028.35728649088
7999.54800581095,15275.783477849416,16028.35728649088
9550.526363656214,16866.60573639819,17697.552688238735
9550.526363656214,16866.60573639819,17697.552688238735
9550.526363656214,16866.60573639819,17697.552688238735
9550.526363656214,16866.60573639819,17697.552688238735
9550.526363656214,16866.60573639819,17697.552688238735
9550.526363656214,16866.60573639819,17697.552688238735
10891.805823474127,16866.60573639819,17697.552688238735
9808.071144038451,16866.60573639819,17697.552688238735
9808.071144038451,16866.60573639819,17697.552688238735
9808.071144038451,16866.60573639819,17697.552688238735
9808.071144038451,16866.60573639819,17697.552688238735
8829.716047420616,15184.161814192468,15932.22180758692
8063.1120757853105,13768.692834594916,14447.018605680298
9071.965590184602,13768.692834594916,14447.018605680298
9071.965590184602,13768.692834594916,14447.018605680298
9071.965590184602,13768.692834594916,14447.018605680298
9071.965590184602,13768.692834594916,14447.018605680298
9134.751444383317,14058.95322636438,14751.578910043341
9911.914386358936,15238.468043094927,15989.203476709994
9911.914386358936,15238.468043094927,15989.203476709994
11081.351284680384,17249.508828578335,18099.319810459663
11081.351284680384,17249.508828578335,18099.319810459663
11081.351284680384,17249.508828578335,18099.319810459663
11081.351284680384,17249.508828578335,18099.319810459663
11081.351284680384,17249.508828578335,18099.319810459663
11081.351284680384,17249.508828578335,18099.319810459663
9978.756831854686,15533.182700134792,16298.437489318925
9978.756831854686,15533.182700134792,16298.437489318925
8985.870527085144,13987.631021471381,14676.742959131692
8985.870527085144,13987.631021471381,14676.742959131692
9040.337219126408,14072.41523786276,14765.704138409124
9964.619570676949,15511.176285462745,16275.34691085729
9964.619570676949,15511.176285462745,16275.34691085729
9964.619570676949,15511.176285462745,16275.34691085729
9964.619570676949,15511.176285462745,16275.34691085729
10021.92100744787,15600.373136467433,16368.938116755575
10021.92100744787,15600.373136467433,16368.938116755575
11048.33117019139,17198.1088917145,18045.3876141994
11048.33117019139,17198.1088917145,18045.3876141994
11048.33117019139,17198.1088917145,18045.3876141994
11048.33117019139,17198.1088917145,18045.3876141994
11048.33117019139,17198.1088917145,18045.3876141994
9949.022218757345,15486.897056988904,16249.871546586559
9949.022218757345,15486.897056988904,16249.871546586559
9949.022218757345,15486.897056988904,16249.871546586559
9949.022218757345,15486.897056988904,16249.871546586559
9949.022218757345,15486.897056988904,16249.871546586559
9949.022218757345,15486.897056988904,16249.871546586559
9949.022218757345,15486.897056988904,16249.871546586559
9949.022218757345,15486.897056988904,16249.871546586559
9949.022218757345,15486.897056988904,16249.871546586559
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
11223.226755350075,17470.355738039532,18331.046921255274
10106.515693192743,15732.055342104597,18331.046921255274
10106.515693192743,15732.055342104597,18331.046921255274
10106.515693192743,15732.055342104597,18331.046921255274
10162.550735123199,15819.280891196739,18331.046921255274
10190.928315192741,15863.454142758574,18331.046921255274
10242.296604557858,15943.415307976531,18331.046921255274
11183.602866398644,17408.67620052363,18331.046921255274
11183.602866398644,17408.67620052363,18331.046921255274
11183.602866398644,17408.67620052363,18331.046921255274
11183.602866398644,17408.67620052363,18331.046921255274
11183.602866398644,17408.67620052363,18331.046921255274
11183.602866398644,17408.67620052363,18331.046921255274
10070.834381191979,17408.67620052363,18331.046921255274
10070.834381191979,17408.67620052363,18331.046921255274
10070.834381191979,17408.67620052363,18331.046921255274
10130.19420388985,17408.67620052363,18331.046921255274
11166.075419390025,17408.67620052363,18331.046921255274
10055.050915160718,15676.51291857153,16507.10775259037
10055.050915160718,15676.51291857153,16507.10775259037
9052.059586373436,15676.51291857153,16507.10775259037
9052.059586373436,15676.51291857153,16507.10775259037
10463.546254996007,15676.51291857153,16507.10775259037
10520.920461631446,15765.963235541793,16601.29745079693
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
11555.178197352447,17378.441868615293,18299.2106718782
10370.77243212382,17378.441868615293,18299.2106718782
9307.768257831129,17378.441868615293,18299.2106718782
9423.2211743507,17378.441868615293,18299.2106718782
11516.601310699947,17378.441868615293,18299.2106718782
11516.601310699947,17378.441868615293,18299.2106718782
11516.601310699947,17378.441868615293,18299.2106718782
11516.601310699947,17378.441868615293,18299.2106718782
11516.601310699947,17378.441868615293,18299.2106718782
11516.601310699947,17378.441868615293,18299.2106718782
10336.149676353201,15597.151577082224,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
10411.893775245448,15711.448702074002,18299.2106718782
12156.662986130357,18344.288850611738,18299.2106718782
12156.662986130357,18344.288850611738,18299.2106718782
12156.662986130357,18344.288850611738,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
10910.605030051995,16463.999243424034,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
11609.826074139904,17519.11715018916,18299.2106718782
10419.818901540564,15723.40764229477,16423.541578010685
10482.515479860938,15818.016182810052,16522.362859894136
11748.2586272408,17728.01055648888,18517.405710878982
11748.2586272408,17728.01055648888,18517.405710878982
11748.2586272408,17728.01055648888,18517.405710878982
10564.621570546291,17728.01055648888,18517.405710878982
10627.445866507627,17728.01055648888,18517.405710878982
11746.320647519473,17728.01055648888,18517.405710878982
10577.561743091284,17728.01055648888,18517.405710878982
10636.362552947225,17728.01055648888,18517.405710878982
11724.365502923716,17728.01055648888,18517.405710878982
11724.365502923716,17728.01055648888,18517.405710878982
10557.791135382806,15964.073506118237,16674.923842646524
10557.791135382806,15964.073506118237,16674.923842646524
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
11589.911191552443,17524.706808344814,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10433.817550195086,15776.61730421242,18305.0492270575
10503.306354151275,15881.68893898753,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
11596.090105624777,17534.04973217934,18305.0492270575
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
10442.279140115112,15789.411783827496,16483.69682896528
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
11435.097856761719,17290.61887985343,18050.91434074927
10297.305620013927,15570.202301308016,16254.848363844718
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
11605.529130727582,17548.322157977036,18319.949233662184
10447.877599937507,15797.877022718827,16492.53429760438
10447.877599937507,15797.877022718827,16492.53429760438
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
11464.577070647834,17335.193387091353,18097.448858543205
10320.985507850713,17335.193387091353,18097.448858543205
10320.985507850713,17335.193387091353,18097.448858543205
10320.985507850713,17335.193387091353,18097.448858543205
10320.985507850713,17335.193387091353,18097.448858543205
9294.047449819567,17335.193387091353,18097.448858543205
9294.047449819567,17335.193387091353,18097.448858543205
9294.047449819567,17335.193387091353,18097.448858543205
8369.28972856252,17335.193387091353,18097.448858543205
8369.28972856252,17335.193387091353,18097.448858543205
8369.28972856252,17335.193387091353,18097.448858543205
8369.28972856252,17335.193387091353,18097.448858543205
8369.28972856252,17335.193387091353,18097.448858543205
8369.28972856252,17335.193387091353,18097.448858543205
9108.484538585399,17335.193387091353,18097.448858543205
9795.915385178583,17335.193387091353,18097.448858543205
9795.915385178583,17335.193387091353,18097.448858543205
9795.915385178583,17335.193387091353,18097.448858543205
9795.915385178583,17335.193387091353,18097.448858543205
9795.915385178583,17335.193387091353,18097.448858543205
9795.915385178583,17335.193387091353,18097.448858543205
9795.915385178583,17335.193387091353,18097.448858543205
8821.221804353314,15610.341645075763,16296.752697118154
8876.706028287741,15708.52846213333,16399.256941553387
8876.706028287741,15708.52846213333,16399.256941553387
7196.124769070418,15708.52846213333,16399.256941553387
6478.311323355643,15708.52846213333,16399.256941553387
5833.719346681756,15708.52846213333,16399.256941553387
7077.258618038134,17807.967499180148,18591.01158519506
7735.7354449462455,17807.967499180148,18591.01158519506
7735.7354449462455,17807.967499180148,18591.01158519506
6966.029768174094,17807.967499180148,18591.01158519506
6966.029768174094,17807.967499180148,18591.01158519506
6966.029768174094,17807.967499180148,18591.01158519506
6966.029768174094,17807.967499180148,18591.01158519506
6966.029768174094,17807.967499180148,18591.01158519506
7005.4208773916935,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
7721.943372979839,17807.967499180148,18591.01158519506
6259.987409133353,14436.476278393804,16736.558179571857
6294.945306018465,14517.09446755951,16736.558179571857
7018.188875201766,16185.003354210301,16834.721163772072
6319.87908211919,16185.003354210301,16834.721163772072
6280.613077069524,15004.043303097742,17125.740133249306
6560.484388073522,14568.105120639702,13977.195488411857
7121.381768617056,16163.263168686864,15820.231083988061
7971.1935102977895,16240.688237450997,15908.604703063109
8784.431637933001,16240.688237450997,15908.604703063109
8784.431637933001,16240.688237450997,15908.604703063109
8784.431637933001,16240.688237450997,15908.604703063109
9854.87761732589,16240.688237450997,15908.604703063109
9854.87761732589,16240.688237450997,15908.604703063109
9854.87761732589,16240.688237450997,15908.604703063109
11102.832174266307,16240.688237450997,15908.604703063109
11102.832174266307,16240.688237450997,15908.604703063109
11102.832174266307,16240.688237450997,15908.604703063109
11102.832174266307,16240.688237450997,15908.604703063109
11102.832174266307,16240.688237450997,15908.604703063109
11102.832174266307,16240.688237450997,15908.604703063109
11626.690652796648,17492.157672060956,17337.042350761025
11626.690652796648,17492.157672060956,17337.042350761025
11626.690652796648,17492.157672060956,17337.042350761025
11626.690652796648,17492.157672060956,17337.042350761025
11626.690652796648,17492.157672060956,17337.042350761025
11626.690652796648,17492.157672060956,17337.042350761025
