,num_candles,median_multiplier,sdev_multiplier,window_lookback,ending_capital
1006,4,3,18,36,35184.98625964963
1007,4,3,20,36,33715.30325807694
1008,4,3,22,36,34326.16545177392
1009,4,3,24,36,34326.16545177392
1010,4,4,6,36,20658.269281071065
1011,4,4,8,36,26613.802434186942
1012,4,4,10,36,28050.113901100653
1013,4,4,12,36,36688.87857272724
1014,4,4,14,36,35082.51633448214
1015,4,4,16,36,33402.61575576976
1016,4,4,18,36,32711.780474884243
1017,4,4,20,36,35205.741145886466
1018,4,4,22,36,34326.16545177392
1019,4,4,24,36,35259.40673555512
1020,4,5,6,36,22198.564710425162
1021,4,5,8,36,24462.347153014303
1022,4,5,10,36,28441.78585839476
1023,4,5,12,36,36296.641755185265
1024,4,5,14,36,33054.924899153986
1025,4,5,16,36,33163.1597962335
1026,4,5,18,36,33937.12358824409
1027,4,5,20,36,35205.741145886466
1028,4,5,22,36,35259.40673555512
1029,4,5,24,36,35961.41987168706
1030,4,6,6,36,23341.195993850626
1031,4,6,8,36,25718.678085146006
1032,4,6,10,36,33207.30953435505
1033,4,6,12,36,34325.0741150836
1034,4,6,14,36,32089.451664642416
1035,4,6,16,36,33047.77505191109
1036,4,6,18,36,35205.741145886466
1037,4,6,20,36,34326.16545177392
1038,4,6,22,36,35961.41987168706
1039,4,6,24,36,35961.41987168706
1040,4,7,6,36,24537.67100994022
1041,4,7,8,36,29833.396170952616
1042,4,7,10,36,37611.52768472857
1043,4,7,12,36,34576.582666873175
1044,4,7,14,36,33635.414127457596
1045,4,7,16,36,34157.85606329825
1046,4,7,18,36,35205.741145886466
1047,4,7,20,36,35259.40673555512
1048,4,7,22,36,35961.41987168706
1049,4,7,24,36,35961.41987168706
1050,4,8,6,36,26277.879353364555
1051,4,8,8,36,31408.27070309571
1052,4,8,10,36,36231.39676199964
1053,4,8,12,36,33441.51169868322
1054,4,8,14,36,32772.7243439353
1055,4,8,16,36,35390.3958777228
1056,4,8,18,36,35259.40673555512
1057,4,8,20,36,35961.41987168706
1058,4,8,22,36,35961.41987168706
1059,4,8,24,36,35961.41987168706
1060,4,9,6,36,29265.88502378242
1061,4,9,8,36,30596.94993835715
1062,4,9,10,36,36995.440222663536
1063,4,9,12,36,33623.74179808605
1064,4,9,14,36,33430.86112560916
1065,4,9,16,36,36162.89585952949
1066,4,9,18,36,35961.41987168706
1067,4,9,20,36,35961.41987168706
1068,4,9,22,36,35961.41987168706
1069,4,9,24,36,35961.41987168706
1070,4,10,6,36,28561.200978531608
1071,4,10,8,36,35201.672122903365
1072,4,10,10,36,34377.33502682929
1073,4,10,12,36,33284.95384797629
1074,4,10,14,36,33498.297372633504
1075,4,10,16,36,35961.41987168706
1076,4,10,18,36,35961.41987168706
1077,4,10,20,36,35961.41987168706
1078,4,10,22,36,35961.41987168706
1079,4,10,24,36,35961.41987168706
1080,5,2,6,36,11422.917641423364
1081,5,2,8,36,17258.61455990242
1082,5,2,10,36,22543.289325203823
1083,5,2,12,36,23362.936097328267
1084,5,2,14,36,26606.706173760424
1085,5,2,16,36,32240.45168463939
1086,5,2,18,36,32933.092574383394
1087,5,2,20,36,33782.35662229682
1088,5,2,22,36,36260.15366414071
1089,5,2,24,36,34158.03471756013
1090,5,3,6,36,11057.388917090831
1091,5,3,8,36,18966.54169078439
1092,5,3,10,36,25815.875645983026
1093,5,3,12,36,25094.211138260704
1094,5,3,14,36,29791.130521450374
1095,5,3,16,36,33070.94908303076
1096,5,3,18,36,32402.82682559115
1097,5,3,20,36,35407.988991140744
1098,5,3,22,36,33286.684270317215
1099,5,3,24,36,35009.8119012394
1100,5,4,6,36,14416.369461753688
1101,5,4,8,36,23336.751823882252
1102,5,4,10,36,26191.660092185295
1103,5,4,12,36,26648.350417741665
1104,5,4,14,36,34902.17981047368
1105,5,4,16,36,32415.744390852626
1106,5,4,18,36,33508.78377645124
1107,5,4,20,36,34519.24658748175
1108,5,4,22,36,33715.30325807694
1109,5,4,24,36,34135.13127809388
1110,5,5,6,36,15200.038625286224
1111,5,5,8,36,23518.26149468526
1112,5,5,10,36,23407.686053062524
1113,5,5,12,36,27894.001886535258
1114,5,5,14,36,35984.711853246066
1115,5,5,16,36,35338.37147791103
1116,5,5,18,36,33416.87369277874
1117,5,5,20,36,34228.725616070275
1118,5,5,22,36,35009.8119012394
1119,5,5,24,36,34326.16545177392
1120,5,6,6,36,18929.146090863404
1121,5,6,8,36,23712.020496779627
1122,5,6,10,36,26348.50845466314
1123,5,6,12,36,32318.59306233599
1124,5,6,14,36,32300.903339863355
1125,5,6,16,36,32421.78723512416
1126,5,6,18,36,32609.46778110434
1127,5,6,20,36,34195.38721009567
1128,5,6,22,36,34326.16545177392
1129,5,6,24,36,35259.40673555512
1130,5,7,6,36,20522.011012958734
1131,5,7,8,36,25255.917405335807
1132,5,7,10,36,30438.387323345032
1133,5,7,12,36,36151.36111914236
1134,5,7,14,36,32845.722856560635
1135,5,7,16,36,32657.788312840406
1136,5,7,18,36,33649.92127904383
1137,5,7,20,36,35009.8119012394
1138,5,7,22,36,34326.16545177392
1139,5,7,24,36,35259.40673555512
1140,5,8,6,36,23633.120746272056
1141,5,8,8,36,22958.28407357473
1142,5,8,10,36,29726.741916439387
1143,5,8,12,36,33070.023601596506
1144,5,8,14,36,35809.63945621928
1145,5,8,16,36,31973.72046539086
1146,5,8,18,36,33497.86408532896
1147,5,8,20,36,34326.16545177392
1148,5,8,22,36,35259.40673555512
1149,5,8,24,36,35961.41987168706
1150,5,9,6,36,25096.375835777097
1151,5,9,8,36,29017.837509280616
1152,5,9,10,36,31249.585671150842
1153,5,9,12,36,33255.098483223825
1154,5,9,14,36,32721.59958089293
1155,5,9,16,36,33128.72788986367
1156,5,9,18,36,35390.3958777228
1157,5,9,20,36,35259.40673555512
1158,5,9,22,36,35961.41987168706
1159,5,9,24,36,35961.41987168706
1160,5,10,6,36,23123.397637782644
1161,5,10,8,36,31321.335960729873
1162,5,10,10,36,34102.77994728349
1163,5,10,12,36,33587.680056715566
1164,5,10,14,36,30857.9036602518
1165,5,10,16,36,35086.854008642804
1166,5,10,18,36,34326.16545177392
1167,5,10,20,36,35961.41987168706
1168,5,10,22,36,35961.41987168706
1169,5,10,24,36,35961.41987168706
1170,6,2,6,36,11380.468434012917
1171,6,2,8,36,14113.837420335938
1172,6,2,10,36,18513.44126340941
1173,6,2,12,36,23755.60669553051
1174,6,2,14,36,25670.76481335057
1175,6,2,16,36,26246.458181263224
1176,6,2,18,36,31542.2711990065
1177,6,2,20,36,30993.67077882838
1178,6,2,22,36,33449.19465479896
1179,6,2,24,36,37340.27978670166
1180,6,3,6,36,11486.399181740251
1181,6,3,8,36,15971.002771462314
1182,6,3,10,36,20562.08976497727
1183,6,3,12,36,25107.16547553805
1184,6,3,14,36,25280.449486192872
1185,6,3,16,36,29377.095800209587
1186,6,3,18,36,32917.60126668907
1187,6,3,20,36,30890.601116775764
1188,6,3,22,36,33950.09280653803
1189,6,3,24,36,33593.428430869855
1190,6,4,6,36,11759.65025930799
1191,6,4,8,36,15754.31220588454
1192,6,4,10,36,23106.822720464203
1193,6,4,12,36,26249.76679496473
1194,6,4,14,36,27073.469586383813
1195,6,4,16,36,32901.03027794668
1196,6,4,18,36,32313.135094139605
1197,6,4,20,36,33849.34258770169
1198,6,4,22,36,37394.145330808344
1199,6,4,24,36,34158.03471756013
1200,6,5,6,36,11972.829631919127
1201,6,5,8,36,18092.832070149754
1202,6,5,10,36,24440.766280923104
1203,6,5,12,36,25537.251978193548
1204,6,5,14,36,27492.737674131517
1205,6,5,16,36,32849.779689764015
1206,6,5,18,36,31815.866568854282
1207,6,5,20,36,34042.16740568786
1208,6,5,22,36,34022.04837916093
1209,6,5,24,36,33715.30325807694
1210,6,6,6,36,12704.532473784375
1211,6,6,8,36,21193.1010134946
1212,6,6,10,36,26375.047336748295
1213,6,6,12,36,27785.506811244228
1214,6,6,14,36,31159.5322539794
1215,6,6,16,36,31773.049577365302
1216,6,6,18,36,33749.612862314214
1217,6,6,20,36,34117.39681977655
1218,6,6,22,36,33286.684270317215
1219,6,6,24,36,34135.13127809388
1220,6,7,6,36,14040.639966436998
1221,6,7,8,36,24223.88469315437
1222,6,7,10,36,24126.715617776936
1223,6,7,12,36,28950.02766773194
1224,6,7,14,36,34250.974960833
1225,6,7,16,36,31960.504556703392
1226,6,7,18,36,34332.68860420761
1227,6,7,20,36,33398.55955216881
1228,6,7,22,36,34195.38721009567
1229,6,7,24,36,34135.13127809388
1230,6,8,6,36,19773.51748171322
1231,6,8,8,36,22875.453366128782
1232,6,8,10,36,26393.90229433411
1233,6,8,12,36,31213.096644007142
1234,6,8,14,36,33351.41461085882
1235,6,8,16,36,32840.23559176249
1236,6,8,18,36,34451.38322534043
1237,6,8,20,36,34228.725616070275
1238,6,8,22,36,34135.13127809388
1239,6,8,24,36,34326.16545177392
1240,6,9,6,36,19460.528946388145
1241,6,9,8,36,25521.06235231206
1242,6,9,10,36,29247.86245249589
1243,6,9,12,36,33400.87264810673
1244,6,9,14,36,32664.626491025476
1245,6,9,16,36,33589.2048591073
1246,6,9,18,36,32501.894948052093
1247,6,9,20,36,34195.38721009567
1248,6,9,22,36,34135.13127809388
1249,6,9,24,36,35259.40673555512
1250,6,10,6,36,22690.578700308914
1251,6,10,8,36,24361.77874483671
1252,6,10,10,36,31537.366800915137
1253,6,10,12,36,33899.958774943036
1254,6,10,14,36,31315.436498191833
1255,6,10,16,36,30868.59335090752
1256,6,10,18,36,34565.22114639338
1257,6,10,20,36,34135.13127809388
1258,6,10,22,36,34326.16545177392
1259,6,10,24,36,35961.41987168706
1260,7,2,6,36,10889.900636602328
1261,7,2,8,36,12174.013956956584
1262,7,2,10,36,16441.031493260598
1263,7,2,12,36,20596.4739464155
1264,7,2,14,36,25168.029587467772
1265,7,2,16,36,27088.1174437382
1266,7,2,18,36,27565.343518571346
1267,7,2,20,36,31889.077360742514
1268,7,2,22,36,30537.130088312813
1269,7,2,24,36,32271.68554118289
1270,7,3,6,36,10663.373305998
1271,7,3,8,36,12323.166078579292
1272,7,3,10,36,17025.746789114823
1273,7,3,12,36,22055.08194556377
1274,7,3,14,36,29175.171027389453
1275,7,3,16,36,25708.366621604462
1276,7,3,18,36,30590.72660715327
1277,7,3,20,36,34024.30285293527
1278,7,3,22,36,30779.801226194748
1279,7,3,24,36,34942.819761629944
1280,7,4,6,36,11904.926937430957
1281,7,4,8,36,13268.939568288404
1282,7,4,10,36,18914.381412179155
1283,7,4,12,36,23451.940267668466
1284,7,4,14,36,27360.04702792371
1285,7,4,16,36,25969.813861650113
1286,7,4,18,36,32949.19665214366
1287,7,4,20,36,32291.35677771035
1288,7,4,22,36,31936.8286982984
1289,7,4,24,36,35809.602154957
1290,7,5,6,36,11635.911064620932
1291,7,5,8,36,15994.552924605985
1292,7,5,10,36,20993.99925788731
1293,7,5,12,36,25208.89996107214
1294,7,5,14,36,24657.921273184238
1295,7,5,16,36,27615.103870127034
1296,7,5,18,36,33108.61664706742
1297,7,5,20,36,31331.723168775476
1298,7,5,22,36,35551.75624470744
1299,7,5,24,36,35082.94708731506
1300,7,6,6,36,12350.726038838164
1301,7,6,8,36,14643.200987089305
1302,7,6,10,36,23162.08305464519
1303,7,6,12,36,27585.617437134093
1304,7,6,14,36,28077.887441987747
1305,7,6,16,36,32460.79681456003
1306,7,6,18,36,33110.61019992957
1307,7,6,20,36,32399.500315106194
1308,7,6,22,36,35181.26874801256
1309,7,6,24,36,32656.86261541761
1310,7,7,6,36,12531.202439274646
1311,7,7,8,36,18762.988013663024
1312,7,7,10,36,22349.5291625657
1313,7,7,12,36,24406.683396505705
1314,7,7,14,36,29435.54734607628
1315,7,7,16,36,33649.872649037105
1316,7,7,18,36,30811.73162741997
1317,7,7,20,36,34323.64629183109
1318,7,7,22,36,34022.04837916093
1319,7,7,24,36,34158.03471756013
1320,7,8,6,36,12269.626966717122
1321,7,8,8,36,20211.284311755455
1322,7,8,10,36,25442.001447236817
1323,7,8,12,36,26804.40955179679
1324,7,8,14,36,30186.072318910014
1325,7,8,16,36,33489.831192279504
1326,7,8,18,36,31697.90079313746
1327,7,8,20,36,34446.88223299918
1328,7,8,22,36,34022.04837916093
1329,7,8,24,36,34135.13127809388
1330,7,9,6,36,14820.319890211998
1331,7,9,8,36,22855.32218086801
1332,7,9,10,36,23264.06956613352
1333,7,9,12,36,28954.064767761738
1334,7,9,14,36,32339.93031472858
1335,7,9,16,36,31560.630084544886
1336,7,9,18,36,33187.28569183341
1337,7,9,20,36,33026.19513153824
1338,7,9,22,36,32855.246617940364
1339,7,9,24,36,34135.13127809388
1340,7,10,6,36,19144.23101805657
1341,7,10,8,36,22162.540764867776
1342,7,10,10,36,26270.880474478923
1343,7,10,12,36,31918.128115963544
1344,7,10,14,36,32561.99672689921
1345,7,10,16,36,31063.784335242803
1346,7,10,18,36,33901.11247251783
1347,7,10,20,36,33218.733574456775
1348,7,10,22,36,34135.13127809388
1349,7,10,24,36,34326.16545177392
1350,8,2,6,36,10787.281234040012
1351,8,2,8,36,11691.284210321175
1352,8,2,10,36,14660.082379487814
1353,8,2,12,36,18043.093613723
1354,8,2,14,36,23175.682347532944
1355,8,2,16,36,27317.552588416074
1356,8,2,18,36,24044.113423667455
1357,8,2,20,36,28741.046232869343
1358,8,2,22,36,30241.690581753825
1359,8,2,24,36,30787.3908676649
1360,8,3,6,36,10767.44711437455
1361,8,3,8,36,12132.108041040876
1362,8,3,10,36,14787.998333595522
1363,8,3,12,36,19439.925422635057
1364,8,3,14,36,22828.504710489702
1365,8,3,16,36,29294.52267103927
1366,8,3,18,36,25236.735747911967
1367,8,3,20,36,30417.953738022297
1368,8,3,22,36,31608.860479253035
1369,8,3,24,36,30737.693269330273
1370,8,4,6,36,10480.235023162808
1371,8,4,8,36,12017.184673400141
1372,8,4,10,36,15966.401445015259
1373,8,4,12,36,20824.84878114077
1374,8,4,14,36,25025.56296858689
1375,8,4,16,36,27283.54505207968
1376,8,4,18,36,27452.605156819205
1377,8,4,20,36,31208.99782387453
1378,8,4,22,36,31849.10017537566
1379,8,4,24,36,32266.20987358856
1380,8,5,6,36,10663.373305998
1381,8,5,8,36,12017.869096163466
1382,8,5,10,36,16529.63599731535
1383,8,5,12,36,24163.499065530206
1384,8,5,14,36,27356.250176116828
1385,8,5,16,36,25447.79696507819
1386,8,5,18,36,30018.21247775552
1387,8,5,20,36,32584.475771244743
1388,8,5,22,36,31331.025689839378
1389,8,5,24,36,33311.12783315385
1390,8,6,6,36,12196.131199443378
1391,8,6,8,36,13261.971971499592
1392,8,6,10,36,18421.057929080158
1393,8,6,12,36,23525.159031023977
1394,8,6,14,36,28950.21655596196
1395,8,6,16,36,25969.813861650113
1396,8,6,18,36,32318.984572475598
1397,8,6,20,36,31718.183255516127
1398,8,6,22,36,31979.616308395918
1399,8,6,24,36,35216.192504006045
1400,8,7,6,36,12427.351544246181
1401,8,7,8,36,14972.42944663745
1402,8,7,10,36,20683.15926869578
1403,8,7,12,36,24580.697529306515
1404,8,7,14,36,24689.208059932087
1405,8,7,16,36,27794.68660186376
1406,8,7,18,36,34006.25562452674
1407,8,7,20,36,30318.244366391966
1408,8,7,22,36,34093.02704171564
1409,8,7,24,36,35093.05190743364
1410,8,8,6,36,11794.226582856265
1411,8,8,8,36,15638.273103660858
1412,8,8,10,36,22761.954736431744
1413,8,8,12,36,26613.119728008412
1414,8,8,14,36,29435.57388806553
1415,8,8,16,36,32129.56265771636
1416,8,8,18,36,33400.438491164874
1417,8,8,20,36,30918.218547005676
1418,8,8,22,36,34569.102303010055
1419,8,8,24,36,33593.428430869855
1420,8,9,6,36,12667.868631816971
1421,8,9,8,36,18939.39553515205
1422,8,9,10,36,23419.421541355598
1423,8,9,12,36,26366.899085708345
1424,8,9,14,36,28995.103176744393
1425,8,9,16,36,32631.428924857046
1426,8,9,18,36,31757.266564535395
1427,8,9,20,36,34212.66383898945
1428,8,9,22,36,34714.39155168425
1429,8,9,24,36,33286.684270317215
1430,8,10,6,36,12625.442736674806
1431,8,10,8,36,20748.7684409704
1432,8,10,10,36,23117.848359192263
1433,8,10,12,36,27987.33897109391
1434,8,10,14,36,30328.699267060816
1435,8,10,16,36,35133.53524637984
1436,8,10,18,36,29946.551049529575
1437,8,10,20,36,34465.00562755871
1438,8,10,22,36,33939.15145391819
1439,8,10,24,36,34135.13127809388
1440,9,2,6,36,10293.999889077519
1441,9,2,8,36,11026.105339212105
1442,9,2,10,36,13756.53737516663
1443,9,2,12,36,15951.084928263936
1444,9,2,14,36,18845.252220696657
1445,9,2,16,36,23697.86714159075
1446,9,2,18,36,28971.508741217014
1447,9,2,20,36,25812.693299862047
1448,9,2,22,36,30339.031022306553
1449,9,2,24,36,30894.734789502425
1450,9,3,6,36,10306.856811767066
1451,9,3,8,36,11647.87350527659
1452,9,3,10,36,13754.041204327303
1453,9,3,12,36,17981.45764840568
1454,9,3,14,36,20937.608931468967
1455,9,3,16,36,23826.35874007904
1456,9,3,18,36,28837.471847958062
1457,9,3,20,36,26874.15979173901
1458,9,3,22,36,32833.73224324793
1459,9,3,24,36,30803.44808130186
1460,9,4,6,36,10787.281234040012
1461,9,4,8,36,12170.71047531279
1462,9,4,10,36,13962.52886902574
1463,9,4,12,36,16629.94384706962
1464,9,4,14,36,23488.317123686757
1465,9,4,16,36,27257.217026604092
1466,9,4,18,36,23945.647261604987
1467,9,4,20,36,28260.158778882076
1468,9,4,22,36,32939.930347298214
1469,9,4,24,36,31622.58212260976
1470,9,5,6,36,10767.44711437455
1471,9,5,8,36,11896.61039604162
1472,9,5,10,36,15382.943914697165
1473,9,5,12,36,19625.634753278853
1474,9,5,14,36,23134.626674607553
1475,9,5,16,36,29945.912532582657
1476,9,5,18,36,25840.443789963818
1477,9,5,20,36,30762.01505953208
1478,9,5,22,36,29238.636834815123
1479,9,5,24,36,30616.04177036685
1480,9,6,6,36,10555.34391548471
1481,9,6,8,36,12309.744435580458
1482,9,6,10,36,15934.517812879863
1483,9,6,12,36,20731.356421639764
1484,9,6,14,36,25483.315241758843
1485,9,6,16,36,25199.8573747526
1486,9,6,18,36,27541.456588201287
1487,9,6,20,36,33115.450025222795
1488,9,6,22,36,32689.152374343535
1489,9,6,24,36,32544.085242050445
1490,9,7,6,36,11235.878546800406
1491,9,7,8,36,12301.638455092425
1492,9,7,10,36,17316.91246268593
1493,9,7,12,36,23308.516100309193
1494,9,7,14,36,27307.784057665274
1495,9,7,16,36,28406.715022596672
1496,9,7,18,36,30134.328311619825
1497,9,7,20,36,33296.12373467252
1498,9,7,22,36,31331.025689839378
1499,9,7,24,36,33676.82345724195
1500,9,8,6,36,12128.277547696882
1501,9,8,8,36,14112.808649691684
1502,9,8,10,36,19521.536606032856
1503,9,8,12,36,22015.43300011819
1504,9,8,14,36,27357.37440497437
1505,9,8,16,36,26682.90745023831
1506,9,8,18,36,33523.27541109418
1507,9,8,20,36,31718.183255516127
1508,9,8,22,36,32361.292156336516
1509,9,8,24,36,34103.362111066264
1510,9,9,6,36,12028.244594148227
1511,9,9,8,36,15618.672760067871
1512,9,9,10,36,21705.284503268223
1513,9,9,12,36,25797.775484159727
1514,9,9,14,36,25318.06598001627
1515,9,9,16,36,28856.97961343698
1516,9,9,18,36,32765.42420979058
1517,9,9,20,36,31109.387626442378
1518,9,9,22,36,32481.976024741136
1519,9,9,24,36,35002.971759076136
1520,9,10,6,36,12213.41121563011
1521,9,10,8,36,16983.10986075414
1522,9,10,10,36,21851.216222225034
1523,9,10,12,36,25900.370386405473
1524,9,10,14,36,28761.267531225723
1525,9,10,16,36,33400.98919204783
1526,9,10,18,36,32922.127293757265
1527,9,10,20,36,30094.954897626805
1528,9,10,22,36,32041.220417115564
1529,9,10,24,36,33041.06027216419
1530,10,2,6,36,10382.333296622082
1531,10,2,8,36,11008.717506105326
1532,10,2,10,36,11838.065057320951
1533,10,2,12,36,14235.587379680057
1534,10,2,14,36,19240.7702491367
1535,10,2,16,36,21485.771124816376
1536,10,2,18,36,25458.945612753512
1537,10,2,20,36,28112.599428874917
1538,10,2,22,36,27011.252795033553
1539,10,2,24,36,30196.08394042972
1540,10,3,6,36,10310.784715574257
1541,10,3,8,36,11274.165736472742
1542,10,3,10,36,11739.491783078844
1543,10,3,12,36,15300.517323379248
1544,10,3,14,36,18833.906870804276
1545,10,3,16,36,24829.979026399225
1546,10,3,18,36,26286.26755657183
1547,10,3,20,36,24322.567053876683
1548,10,3,22,36,27647.496211017227
1549,10,3,24,36,32759.157691246237
1550,10,4,6,36,10492.45365577701
1551,10,4,8,36,11612.122206519285
1552,10,4,10,36,13819.387788266755
1553,10,4,12,36,17120.27397532414
1554,10,4,14,36,19402.700848582375
1555,10,4,16,36,23211.13178724008
1556,10,4,18,36,27649.042187489107
1557,10,4,20,36,26889.841931391737
1558,10,4,22,36,29461.41540135473
1559,10,4,24,36,28910.195924636188
1560,10,5,6,36,10975.14615542885
1561,10,5,8,36,11842.30187476736
1562,10,5,10,36,13241.489469618104
1563,10,5,12,36,18147.640777938916
1564,10,5,14,36,22941.13459014652
1565,10,5,16,36,26809.99462474238
1566,10,5,18,36,28054.79668500667
1567,10,5,20,36,28115.319216453525
1568,10,5,22,36,32844.47641407708
1569,10,5,24,36,31355.465432706933
1570,10,6,6,36,10872.769132638552
1571,10,6,8,36,12613.132746456631
1572,10,6,10,36,14119.06051854147
1573,10,6,12,36,17582.610843531176
1574,10,6,14,36,22493.121506071268
1575,10,6,16,36,27447.276067169947
1576,10,6,18,36,24548.915091088056
1577,10,6,20,36,28845.527595318126
1578,10,6,22,36,31729.936767152867
1579,10,6,24,36,32442.69382251708
1580,10,7,6,36,10698.081654916132
1581,10,7,8,36,12312.131421650089
1582,10,7,10,36,15431.689310734344
1583,10,7,12,36,20164.47505632656
1584,10,7,14,36,24923.163353025102
1585,10,7,16,36,29950.13421041648
1586,10,7,18,36,25606.859622239877
1587,10,7,20,36,31157.539426189513
1588,10,7,22,36,29561.27307847435
1589,10,7,24,36,30819.556409152385
1590,10,8,6,36,10555.34391548471
1591,10,8,8,36,11499.674222579844
1592,10,8,10,36,17724.43238373157
1593,10,8,12,36,21913.280222105404
1594,10,8,14,36,25773.72069568028
1595,10,8,16,36,25804.707439885864
1596,10,8,18,36,29009.338461757146
1597,10,8,20,36,32192.86499960731
1598,10,8,22,36,31880.170615822382
1599,10,8,24,36,32544.085242050445
1600,10,9,6,36,11791.500559902108
1601,10,9,8,36,12651.227233598844
1602,10,9,10,36,16994.835891503615
1603,10,9,12,36,23183.622143590164
1604,10,9,14,36,26538.87741195621
1605,10,9,16,36,26182.102426589772
1606,10,9,18,36,31386.23974240907
1607,10,9,20,36,33423.924067844004
1608,10,9,22,36,31109.387626442378
1609,10,9,24,36,32379.038168026687
1610,10,10,6,36,12356.77882081529
1611,10,10,8,36,14331.780956841785
1612,10,10,10,36,19631.07959333788
1613,10,10,12,36,22870.818352005666
1614,10,10,14,36,26870.121964469567
1615,10,10,16,36,29551.334564907065
1616,10,10,18,36,32351.565464710042
